source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:0006796,phosphate-containing compound metabolic process,0.019245914517414454,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",2413,115,26,26963,0.22608695652173913,0.01077496891835889,query_1,['GO:0006793'],3
GO:BP,GO:0050920,regulation of chemotaxis,0.01926358154916115,True,"""Any process that modulates the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient."" [GOC:ai]",236,115,8,26963,0.06956521739130435,0.03389830508474576,query_1,"['GO:0006935', 'GO:0032101', 'GO:0040012']",3
GO:BP,GO:0050673,epithelial cell proliferation,0.01939784544986095,True,"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]",489,115,11,26963,0.09565217391304348,0.022494887525562373,query_1,['GO:0008283'],3
GO:BP,GO:0006793,phosphorus metabolic process,0.019677843561438157,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus."" [GOC:ai]",2416,115,26,26963,0.22608695652173913,0.01076158940397351,query_1,['GO:0008152'],3
GO:BP,GO:0072676,lymphocyte migration,0.01976730918134896,True,"""The movement of a lymphocyte within or between different tissues and organs of the body."" [CL:0000542, GOC:BHF, GOC:mah]",111,115,6,26963,0.05217391304347826,0.05405405405405406,query_1,['GO:0071674'],3
GO:BP,GO:0016525,negative regulation of angiogenesis,0.01976730918134896,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",111,115,6,26963,0.05217391304347826,0.05405405405405406,query_1,"['GO:0001525', 'GO:0045765', 'GO:2000181']",3
GO:BP,GO:0031620,regulation of fever generation,0.021128812681063997,True,"""Any process that modulates the rate or extent of fever generation."" [GOC:add, GOC:dph, GOC:tb]",10,115,3,26963,0.02608695652173913,0.3,query_1,"['GO:0001660', 'GO:0002673', 'GO:0031650']",3
GO:BP,GO:0001932,regulation of protein phosphorylation,0.021724675004688276,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]",808,115,14,26963,0.12173913043478261,0.017326732673267328,query_1,"['GO:0006468', 'GO:0031399', 'GO:0042325']",3
GO:BP,GO:0043434,response to peptide hormone,0.02174480533583073,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]",495,115,11,26963,0.09565217391304348,0.022222222222222223,query_1,"['GO:0009725', 'GO:1901698', 'GO:1901700']",3
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,0.021765612361430004,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1424,115,19,26963,0.16521739130434782,0.013342696629213483,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']",3
GO:BP,GO:2000181,negative regulation of blood vessel morphogenesis,0.0219054657224524,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of blood vessel morphogenesis."" [GOC:dph, GOC:yaf]",113,115,6,26963,0.05217391304347826,0.05309734513274336,query_1,"['GO:0022603', 'GO:0048514', 'GO:1901343']",3
GO:BP,GO:0031400,negative regulation of protein modification process,0.02265476868704923,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",319,115,9,26963,0.0782608695652174,0.02821316614420063,query_1,"['GO:0031399', 'GO:0036211', 'GO:0051248']",3
GO:BP,GO:1901343,negative regulation of vasculature development,0.02304266722927209,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of vasculature development."" [GOC:TermGenie]",114,115,6,26963,0.05217391304347826,0.05263157894736842,query_1,"['GO:0001944', 'GO:0051093', 'GO:0051241', 'GO:1901342']",3
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,0.023555968885986635,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1432,115,19,26963,0.16521739130434782,0.013268156424581005,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']",3
GO:BP,GO:0034405,response to fluid shear stress,0.024514961715492757,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:sl]",32,115,4,26963,0.034782608695652174,0.125,query_1,['GO:0006950'],3
GO:BP,GO:0042326,negative regulation of phosphorylation,0.024549679765699023,True,"""Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule."" [GOC:jl]",244,115,8,26963,0.06956521739130435,0.03278688524590164,query_1,"['GO:0016310', 'GO:0042325', 'GO:0045936']",3
GO:BP,GO:0038061,non-canonical NF-kappaB signal transduction,0.025460558565267608,True,"""An intracellular signaling cassette characterized by the NIK-dependent processing and activation of NF-kappaB. Begins with activation of the NF-kappaB-inducing kinase (NIK), which in turn phosphorylates and activates IkappaB kinase alpha (IKKalpha). IKKalpha phosphorylates the NF-kappa B2 protein (p100) leading to p100 processing and release of an active NF-kappaB (p52). The non-canonical NF-kappaB signaling pathway is generally activated by ligands of the TNF receptor superfamily, including lymphotoxin beta (LTB), CD40, OX40, RANK, TWEAK and B cell-activating factor (BAFF)."" [GOC:bf, GOC:mg2, GOC:signaling, GOC:vs, PMID:11239468, PMID:15140882, PMID:34659217]",116,115,6,26963,0.05217391304347826,0.05172413793103448,query_1,['GO:0141124'],3
GO:BP,GO:1902106,negative regulation of leukocyte differentiation,0.02807977402408026,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",118,115,6,26963,0.05217391304347826,0.05084745762711865,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903707']",3
GO:BP,GO:2001280,positive regulation of unsaturated fatty acid biosynthetic process,0.028961712542365393,True,"""Any process that activates or increases the frequency, rate or extent of unsaturated fatty acid biosynthetic process."" [GO:0006636]",11,115,3,26963,0.02608695652173913,0.2727272727272727,query_1,"['GO:0006636', 'GO:0045723', 'GO:2001279']",3
GO:BP,GO:0051924,regulation of calcium ion transport,0.03101051252153289,True,"""Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",252,115,8,26963,0.06956521739130435,0.031746031746031744,query_1,"['GO:0006816', 'GO:0010959']",3
GO:BP,GO:0002828,regulation of type 2 immune response,0.03140855345635666,True,"""Any process that modulates the frequency, rate, or extent of a type 2 immune response."" [GOC:add]",34,115,4,26963,0.034782608695652174,0.11764705882352941,query_1,"['GO:0042092', 'GO:0050776']",3
GO:BP,GO:0001885,endothelial cell development,0.032024574822757466,True,"""The progression of an endothelial cell over time, from its formation to the mature structure."" [GOC:dph]",71,115,5,26963,0.043478260869565216,0.07042253521126761,query_1,"['GO:0002064', 'GO:0045446']",3
GO:BP,GO:0042542,response to hydrogen peroxide,0.032413415769427266,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."" [GOC:jl]",121,115,6,26963,0.05217391304347826,0.049586776859504134,query_1,['GO:0000302'],3
GO:BP,GO:0051234,establishment of localization,0.03308307737442189,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",4689,115,39,26963,0.3391304347826087,0.008317338451695458,query_1,['GO:0051179'],3
GO:BP,GO:0032743,positive regulation of interleukin-2 production,0.03534484476800082,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-2 production."" [GOC:mah]",35,115,4,26963,0.034782608695652174,0.11428571428571428,query_1,"['GO:0001819', 'GO:0032623', 'GO:0032663']",3
GO:BP,GO:0072539,T-helper 17 cell differentiation,0.03534484476800082,True,"""The process in which a relatively unspecialized T cell acquires the specialized features of a T-helper 17 (Th17) cell. A Th17 cell is a CD4-positive, alpha-beta T cell with the phenotype RORgamma-t-positive that produces IL-17."" [CL:0000899, GOC:BHF, GOC:ebc]",35,115,4,26963,0.034782608695652174,0.11428571428571428,query_1,"['GO:0042093', 'GO:0072538']",3
GO:BP,GO:0043534,blood vessel endothelial cell migration,0.03559142778680852,True,"""The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis."" [PMID:11166264]",123,115,6,26963,0.05217391304347826,0.04878048780487805,query_1,['GO:0043542'],3
GO:BP,GO:1903707,negative regulation of hemopoiesis,0.03727219369630886,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",124,115,6,26963,0.05217391304347826,0.04838709677419355,query_1,"['GO:0002683', 'GO:0010721', 'GO:0030097', 'GO:0051241', 'GO:1903706']",3
GO:BP,GO:0031392,regulation of prostaglandin biosynthetic process,0.03849547361163515,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of prostaglandin."" [GOC:mah]",12,115,3,26963,0.02608695652173913,0.25,query_1,"['GO:0001516', 'GO:2001279']",3
GO:BP,GO:0031652,positive regulation of heat generation,0.03849547361163515,True,"""Any process that activates or increases the rate or extent of heat generation."" [GOC:dph, GOC:mah, GOC:tb]",12,115,3,26963,0.02608695652173913,0.25,query_1,"['GO:0031649', 'GO:0031650', 'GO:0051240']",3
GO:BP,GO:0010574,regulation of vascular endothelial growth factor production,0.03963241642163824,True,"""Any process that modulates the frequency, rate, or extent of production of vascular endothelial growth factor."" [GOC:rl]",36,115,4,26963,0.034782608695652174,0.1111111111111111,query_1,"['GO:0001817', 'GO:0010573']",3
GO:BP,GO:0000278,mitotic cell cycle,0.04030578137301595,True,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194]",854,115,14,26963,0.12173913043478261,0.01639344262295082,query_1,['GO:0007049'],3
GO:BP,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,0.04188043324639834,True,"""Any process that modulates the frequency, rate or extent of vascular smooth muscle cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:23246467]",75,115,5,26963,0.043478260869565216,0.06666666666666667,query_1,"['GO:0048660', 'GO:1990874']",3
GO:BP,GO:0070542,response to fatty acid,0.04188043324639834,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."" [GOC:lp]",75,115,5,26963,0.043478260869565216,0.06666666666666667,query_1,"['GO:0033993', 'GO:1901700']",3
GO:BP,GO:0034284,response to monosaccharide,0.043353123520069814,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monosaccharide stimulus."" [GOC:mah]",264,115,8,26963,0.06956521739130435,0.030303030303030304,query_1,['GO:0009743'],3
GO:BP,GO:0032649,regulation of type II interferon production,0.04464840712775675,True,"""Any process that modulates the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",128,115,6,26963,0.05217391304347826,0.046875,query_1,"['GO:0001817', 'GO:0032609']",3
GO:BP,GO:0006810,transport,0.044807373395519635,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",4387,115,37,26963,0.3217391304347826,0.008434009573740598,query_1,['GO:0051234'],3
GO:BP,GO:0001666,response to hypoxia,0.0462016038213262,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]",349,115,9,26963,0.0782608695652174,0.025787965616045846,query_1,"['GO:0006950', 'GO:0036293']",3
GO:BP,GO:0032609,type II interferon production,0.046664948455627304,True,"""The appearance of interferon-gamma due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",129,115,6,26963,0.05217391304347826,0.046511627906976744,query_1,['GO:0001816'],3
GO:BP,GO:0042325,regulation of phosphorylation,0.04823940914171011,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",868,115,14,26963,0.12173913043478261,0.016129032258064516,query_1,"['GO:0016310', 'GO:0019220']",3
GO:BP,GO:0002526,acute inflammatory response,0.04875428043015852,True,"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",130,115,6,26963,0.05217391304347826,0.046153846153846156,query_1,['GO:0006954'],3
GO:BP,GO:0051239,regulation of multicellular organismal process,8.29597217147153e-21,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",3145,159,69,26963,0.4339622641509434,0.021939586645468998,query_1,"['GO:0032501', 'GO:0050789']",4
GO:BP,GO:0048522,positive regulation of cellular process,3.281494823313133e-19,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",6243,159,94,26963,0.5911949685534591,0.01505686368732981,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']",4
GO:BP,GO:0048518,positive regulation of biological process,8.011764767753219e-19,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",6584,159,96,26963,0.6037735849056604,0.014580801944106925,query_1,"['GO:0008150', 'GO:0050789']",4
GO:BP,GO:0050789,regulation of biological process,7.42587401326213e-17,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",13153,159,133,26963,0.8364779874213837,0.010111761575306013,query_1,"['GO:0008150', 'GO:0065007']",4
GO:BP,GO:0040011,locomotion,3.689276009891923e-16,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",1278,159,41,26963,0.2578616352201258,0.032081377151799685,query_1,['GO:0008150'],4
GO:BP,GO:0048856,anatomical structure development,1.1013867200504074e-15,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",6290,159,89,26963,0.559748427672956,0.014149443561208267,query_1,['GO:0032502'],4
GO:BP,GO:0065007,biological regulation,1.7596826741508868e-15,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",13542,159,133,26963,0.8364779874213837,0.009821296706542608,query_1,['GO:0008150'],4
GO:BP,GO:0035556,intracellular signal transduction,2.1463511686464307e-15,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",2885,159,59,26963,0.3710691823899371,0.020450606585788563,query_1,['GO:0007165'],4
GO:BP,GO:0007275,multicellular organism development,3.860996381937059e-15,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",4886,159,77,26963,0.48427672955974843,0.015759312320916905,query_1,"['GO:0032501', 'GO:0048856']",4
GO:BP,GO:0032502,developmental process,7.379075563547153e-15,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",6876,159,92,26963,0.5786163522012578,0.013379872018615475,query_1,['GO:0008150'],4
GO:BP,GO:0051241,negative regulation of multicellular organismal process,2.511129089043194e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1218,159,38,26963,0.2389937106918239,0.031198686371100164,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']",4
GO:BP,GO:0050794,regulation of cellular process,4.174252370669504e-14,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",12758,159,127,26963,0.7987421383647799,0.009954538328891677,query_1,"['GO:0009987', 'GO:0050789']",4
GO:BP,GO:0016477,cell migration,4.8226627668725096e-14,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1544,159,42,26963,0.2641509433962264,0.027202072538860103,query_1,['GO:0048870'],4
GO:BP,GO:0006950,response to stress,7.660542488961536e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3966,159,67,26963,0.42138364779874216,0.016893595562279373,query_1,['GO:0050896'],4
GO:BP,GO:0007166,cell surface receptor signaling pathway,2.1034439136601166e-13,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor located on the cell surface. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling]",2776,159,55,26963,0.34591194968553457,0.019812680115273776,query_1,['GO:0007165'],4
GO:BP,GO:0051716,cellular response to stimulus,2.770804475467053e-13,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",8566,159,101,26963,0.6352201257861635,0.011790800840532337,query_1,"['GO:0009987', 'GO:0050896']",4
GO:BP,GO:0050896,response to stimulus,3.8921835220172425e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",10529,159,113,26963,0.710691823899371,0.01073226327286542,query_1,['GO:0008150'],4
GO:BP,GO:0009605,response to external stimulus,4.188154630317732e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",2624,159,53,26963,0.3333333333333333,0.020198170731707318,query_1,['GO:0050896'],4
GO:BP,GO:0048731,system development,5.689553309217793e-13,True,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",4123,159,67,26963,0.42138364779874216,0.016250303177298083,query_1,"['GO:0007275', 'GO:0048856']",4
GO:BP,GO:0048519,negative regulation of biological process,7.142330166271159e-13,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5981,159,82,26963,0.5157232704402516,0.013710081926099314,query_1,"['GO:0008150', 'GO:0050789']",4
GO:BP,GO:0048870,cell motility,1.0621770529655975e-12,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",1769,159,43,26963,0.27044025157232704,0.02430751837196156,query_1,['GO:0009987'],4
GO:BP,GO:0141124,intracellular signaling cassette,2.2148635223022766e-12,True,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1806,159,43,26963,0.27044025157232704,0.023809523809523808,query_1,['GO:0035556'],4
GO:BP,GO:0009966,regulation of signal transduction,2.330436394629449e-12,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",3036,159,56,26963,0.3522012578616352,0.01844532279314888,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']",4
GO:BP,GO:0048583,regulation of response to stimulus,2.494083457503409e-12,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",4015,159,65,26963,0.4088050314465409,0.0161892901618929,query_1,"['GO:0050789', 'GO:0050896']",4
GO:BP,GO:0023051,regulation of signaling,6.004633626902109e-12,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3638,159,61,26963,0.3836477987421384,0.016767454645409567,query_1,"['GO:0023052', 'GO:0050789']",4
GO:BP,GO:0010646,regulation of cell communication,6.081963773507538e-12,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3639,159,61,26963,0.3836477987421384,0.01676284693597142,query_1,"['GO:0007154', 'GO:0050794']",4
GO:BP,GO:0032501,multicellular organismal process,9.802465818353354e-12,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",8528,159,98,26963,0.6163522012578616,0.01149155722326454,query_1,['GO:0008150'],4
GO:BP,GO:0023052,signaling,1.0940665591127285e-11,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",7507,159,91,26963,0.5723270440251572,0.01212201944851472,query_1,['GO:0050789'],4
GO:BP,GO:0048513,animal organ development,1.3486702645784592e-11,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",3267,159,57,26963,0.3584905660377358,0.017447199265381085,query_1,['GO:0048856'],4
GO:BP,GO:0007154,cell communication,1.4344399802874264e-11,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",7538,159,91,26963,0.5723270440251572,0.012072167683735738,query_1,['GO:0009987'],4
GO:BP,GO:0009653,anatomical structure morphogenesis,1.7769909042420106e-11,True,"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]",2769,159,52,26963,0.3270440251572327,0.018779342723004695,query_1,"['GO:0032502', 'GO:0048856']",4
GO:BP,GO:0009893,positive regulation of metabolic process,1.7956262216087438e-11,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3725,159,61,26963,0.3836477987421384,0.016375838926174495,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']",4
GO:BP,GO:0009888,tissue development,2.712444966777219e-11,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",2121,159,45,26963,0.2830188679245283,0.021216407355021217,query_1,['GO:0048856'],4
GO:BP,GO:0050793,regulation of developmental process,2.774561999116455e-11,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2699,159,51,26963,0.32075471698113206,0.018895887365690995,query_1,"['GO:0032502', 'GO:0050789']",4
GO:BP,GO:0048523,negative regulation of cellular process,3.987956481789527e-11,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5732,159,77,26963,0.48427672955974843,0.013433356594556873,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']",4
GO:BP,GO:0051240,positive regulation of multicellular organismal process,7.938480014852001e-11,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1822,159,41,26963,0.2578616352201258,0.022502744237102086,query_1,"['GO:0032501', 'GO:0048518', 'GO:0051239']",4
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,8.027974662299002e-11,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3404,159,57,26963,0.3584905660377358,0.016745005875440658,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']",4
GO:BP,GO:0030334,regulation of cell migration,2.243099959223585e-10,True,"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]",990,159,30,26963,0.18867924528301888,0.030303030303030304,query_1,"['GO:0016477', 'GO:2000145']",4
GO:BP,GO:0008283,cell population proliferation,3.1027694433971324e-10,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",2176,159,44,26963,0.27672955974842767,0.02022058823529412,query_1,['GO:0009987'],4
GO:BP,GO:0001944,vasculature development,3.1434423200215996e-10,True,"""The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."" [GOC:dph, UBERON:0002409]",796,159,27,26963,0.16981132075471697,0.03391959798994975,query_1,"['GO:0048731', 'GO:0072359']",4
GO:BP,GO:0040012,regulation of locomotion,4.85754765445867e-10,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",1094,159,31,26963,0.1949685534591195,0.0283363802559415,query_1,"['GO:0040011', 'GO:0050789']",4
